LV ActivePower (kW);Wind Speed (m/s);Theoretical_Power_Curve (KWh);Wind Direction (°);hour;minute
1674.3;8.64;1917.74;76.67;2;30
1680.08;8.72;1967.09;73.79;2;40
1584.33;8.6;1888.26;72.57;2;50
1467.6;8.25;1679.23;73.42;3;0
1436.16;8.41;1773.15;75.68;3;10
1370.2;8.5;1825.84;78.36;3;20
1198.44;8.17;1627.87;76.47;3;30
910.63;7.37;1192.52;73.57;3;40
1022.19;7.62;1317.99;75.27;3;50
691.5;6.61;850.84;78.16;4;0
664.46;6.38;761.55;76.28;4;10
916.5;7.09;1058.45;70.27;4;20
865.74;7.04;1032.12;73.77;4;30
511.46;5.82;565.66;75.36;4;40
372.18;5.08;354.77;78.56;4;50
332.81;4.89;308.42;76.13;5;0
411.11;5.66;516.18;73.39;5;10
350.17;5.2;386.15;72.99;5;20
448.25;5.79;556.31;72.04;5;30
459.27;5.93;600.55;70.54;5;40
203.63;4.67;258.08;72.46;5;50
147.79;4.13;148.1;75.61;6;0
111.03;4.03;128.42;66.78;6;10
78.31;3.75;85.23;77.44;6;20
75.29;3.67;73.45;83.26;6;30
22.35;3.1;20.0;77.46;6;40
24.28;3.21;26.31;84.75;6;50
41.49;3.6;64.56;79.04;7;0
92.89;3.84;99.99;73.04;7;10
114.06;4.05;132.87;73.78;7;20
125.82;4.06;133.34;75.32;7;30
121.31;4.18;156.9;72.33;7;40
116.62;3.95;117.98;73.69;7;50
176.46;4.44;208.79;68.0;8;0
158.52;4.28;176.36;68.03;8;10
250.87;4.71;267.25;71.41;8;20
218.58;4.72;269.74;69.89;8;30
173.24;4.34;188.05;69.05;8;40
35.76;3.08;19.18;72.45;8;50
41.67;3.51;52.76;80.43;9;0
20.17;3.19;25.06;75.74;9;10
1.05;3.23;27.82;61.2;10;20
5.63;3.03;17.2;48.64;10;30
45.63;3.4;41.21;44.6;10;40
40.17;3.4;41.2;50.01;10;50
56.07;3.35;36.66;31.39;11;0
163.93;4.08;138.0;33.99;11;10
236.24;4.58;239.9;37.74;11;20
147.65;4.06;134.36;34.51;11;30
154.02;4.15;151.79;35.46;11;40
180.77;4.25;170.98;28.42;11;50
238.58;4.64;251.5;32.3;12;0
367.7;5.31;417.23;31.79;12;10
263.17;4.85;300.96;34.67;12;20
225.15;4.68;261.14;29.79;12;30
256.12;4.65;255.18;32.81;12;40
198.2;4.3;180.23;28.57;12;50
164.12;4.23;167.47;31.15;13;0
167.86;4.24;169.3;33.75;13;10
166.73;4.28;176.41;36.68;13;20
70.65;3.62;66.75;43.32;13;30
42.48;3.36;37.85;36.92;13;40
65.06;3.71;79.7;49.93;13;50
56.74;3.64;69.39;36.37;14;0
78.26;3.66;71.89;29.27;14;10
160.51;4.22;164.27;32.15;14;20
229.62;4.68;260.7;23.6;14;30
136.29;4.24;169.21;29.93;14;40
140.45;4.31;182.62;42.13;14;50
233.76;4.78;283.23;47.43;15;0
168.99;4.36;192.39;41.4;15;10
228.47;4.78;284.29;40.97;15;20
277.74;5.06;351.03;40.18;15;30
377.77;5.59;495.4;39.79;15;40
394.6;5.78;553.55;43.57;15;50
486.25;6.0;624.15;47.68;16;0
530.52;6.1;658.28;44.88;16;10
500.02;6.11;660.4;40.77;16;20
430.92;5.8;560.85;40.41;16;30
437.71;5.9;591.52;51.0;16;40
401.3;5.74;541.97;53.6;16;50
361.71;5.62;502.89;57.95;17;0
349.93;5.53;476.94;43.76;17;10
384.6;5.59;496.64;36.71;17;20
434.41;6.16;680.4;39.89;17;30
355.0;5.65;512.26;45.73;17;40
403.22;5.76;547.29;48.8;17;50
393.12;5.71;532.18;44.21;18;0
210.7;4.72;270.02;42.06;18;10
330.85;5.61;500.31;44.83;18;20
302.59;5.43;450.23;44.81;18;30
275.11;5.43;450.24;36.75;18;40
125.26;4.48;216.86;30.8;18;50
156.98;4.64;253.14;37.15;19;0
258.77;5.27;405.59;33.39;19;10
204.49;5.01;338.99;35.22;19;20
141.17;4.58;239.56;39.47;19;30
84.87;4.16;153.5;32.51;19;40
52.65;3.93;115.28;35.56;19;50
15.33;3.29;32.31;39.43;20;0
94.82;4.46;213.31;21.96;20;20
1.17;3.38;39.8;32.01;20;30
78.55;4.3;180.28;6.72;20;40
83.1;4.31;182.75;3.95;20;50
85.33;4.32;185.7;359.29;21;0
83.11;4.17;155.35;5.87;21;10
139.77;4.43;208.05;1.24;21;20
64.67;3.96;120.91;3.19;21;30
35.92;3.57;60.59;358.2;21;40
38.9;3.57;60.25;357.57;21;50
30.13;3.8;92.79;27.98;22;30
1.2;3.5;52.48;47.58;22;40
39.34;3.81;94.18;27.58;22;50
101.35;4.46;213.52;20.9;23;0
114.9;4.42;204.84;10.8;23;10
57.65;3.91;110.81;15.25;23;20
87.96;4.23;166.51;9.52;23;30
159.41;4.62;248.82;7.07;23;40
211.82;4.82;293.82;12.97;23;50
259.11;5.2;387.33;7.48;0;0
138.92;4.38;196.08;15.61;0;10
125.87;4.47;215.73;17.08;0;20
204.06;4.9;310.92;16.88;0;30
55.78;3.89;108.21;21.73;0;40
142.65;4.62;246.96;18.47;0;50
61.01;4.14;149.71;7.25;1;0
78.57;4.12;144.94;17.2;1;10
89.77;4.31;182.25;6.34;1;20
98.38;4.33;186.79;2.57;1;30
68.08;3.66;71.74;343.74;1;40
31.24;4.02;127.13;350.16;2;10
123.2;4.46;212.65;347.24;2;20
125.38;4.36;193.77;353.37;2;30
121.61;4.33;187.65;345.57;2;40
49.8;3.61;65.23;346.48;2;50
21.71;3.4;41.36;343.44;3;0
19.62;3.63;68.22;355.75;3;10
67.88;3.88;106.09;357.81;3;20
7.13;3.12;21.24;357.58;3;30
17.75;3.83;97.51;8.35;4;10
75.62;4.1;141.08;353.43;4;50
137.15;4.49;220.33;352.23;5;0
47.52;3.86;103.43;358.91;5;10
58.69;3.97;121.99;357.05;5;20
35.63;3.67;73.8;354.17;5;30
13.55;3.24;28.48;354.75;5;40
77.97;3.79;90.91;355.01;5;50
11.57;3.42;43.26;256.71;20;0
105.14;4.26;172.7;246.38;20;10
52.33;3.84;98.84;249.05;20;20
58.74;3.84;98.72;256.48;20;30
16.48;3.32;34.13;261.34;20;40
25.31;3.96;120.77;266.69;21;0
52.28;3.91;112.07;258.21;21;10
89.57;4.15;151.53;256.42;21;20
147.38;4.46;212.92;265.81;21;30
181.58;4.62;247.71;266.94;21;40
203.04;4.72;270.54;268.73;21;50
196.26;4.66;256.34;267.19;22;0
179.31;4.58;239.64;272.77;22;10
204.77;4.68;262.22;275.64;22;20
173.8;4.55;231.7;280.66;22;30
185.45;4.66;255.79;279.99;22;40
126.36;4.22;164.76;279.43;22;50
134.55;4.24;168.94;286.11;23;0
60.72;3.68;74.96;291.23;23;10
8.91;3.12;20.98;281.99;23;20
14.39;3.73;81.73;266.86;23;40
116.34;4.25;171.46;252.34;23;50
136.14;4.54;229.61;236.53;0;0
94.72;4.06;134.72;229.88;0;10
82.79;3.9;109.12;236.37;0;20
148.12;4.53;229.34;220.76;0;30
287.13;5.2;385.75;217.92;0;40
276.44;5.06;350.35;221.75;0;50
373.52;5.48;462.71;216.42;1;0
370.94;5.57;488.34;215.89;1;10
354.31;5.39;439.25;217.01;1;20
385.29;5.58;492.3;217.39;1;30
425.39;5.77;549.73;210.82;1;40
399.13;5.41;444.85;209.71;1;50
277.43;4.94;321.98;216.37;2;0
269.07;5.04;345.5;229.09;2;10
247.07;4.85;300.6;242.47;2;20
234.33;4.89;310.43;251.61;2;30
119.97;4.12;145.35;276.1;2;40
135.99;4.4;201.17;260.82;2;50
119.83;4.0;127.26;248.22;3;0
161.78;4.44;209.02;267.29;3;10
137.07;4.34;189.77;281.73;3;20
124.88;4.3;181.75;275.28;3;30
91.65;4.12;146.56;276.48;3;40
111.83;4.21;163.04;267.77;3;50
115.48;4.21;163.64;273.21;4;0
71.11;3.99;126.01;269.65;4;10
52.46;3.87;105.04;260.66;4;20
120.61;4.34;187.87;244.84;4;30
245.93;5.2;386.54;239.25;4;40
79.28;4.05;132.84;247.89;4;50
176.24;4.59;242.21;228.44;5;0
274.15;5.16;376.36;223.25;5;10
167.68;4.45;211.41;222.65;5;20
104.63;4.07;135.4;233.72;5;30
42.75;3.39;40.77;247.42;5;40
41.2;3.07;18.46;227.2;5;50
384.84;5.53;477.21;227.12;6;0
375.7;5.53;478.17;235.62;6;10
150.86;4.21;162.62;226.1;6;20
98.52;4.02;126.35;229.14;6;30
19.14;3.22;27.14;224.08;6;40
35.58;3.52;53.96;223.21;7;40
80.5;3.84;99.31;223.79;7;50
9.16;3.14;21.87;215.95;8;0
108.66;4.09;140.49;220.09;8;10
18.9;3.11;20.73;211.88;8;20
28.51;3.4;41.3;231.84;13;50
116.83;3.99;126.01;219.41;14;0
204.02;4.62;247.8;222.28;14;10
191.05;4.55;233.01;227.03;14;20
136.84;4.25;171.54;243.02;14;30
33.65;3.38;40.15;239.57;14;40
101.6;3.97;122.45;244.02;14;50
202.97;4.64;251.56;255.95;15;0
252.61;4.91;315.27;262.31;15;10
287.44;5.08;356.89;264.55;15;20
241.62;4.86;302.98;264.92;15;30
177.99;4.53;227.6;254.8;15;40
185.85;4.56;233.98;257.63;15;50
66.69;3.74;83.23;258.2;16;0
92.91;3.84;100.09;256.44;16;10
249.46;4.88;306.53;264.02;16;20
313.88;5.3;413.45;260.29;16;30
209.41;4.6;243.93;255.9;16;40
293.6;5.17;378.45;265.91;16;50
263.95;5.07;352.45;267.06;17;0
277.13;5.03;343.93;266.56;17;10
262.74;4.98;331.92;267.1;17;20
179.72;4.48;217.22;272.69;17;30
67.38;3.69;76.64;261.62;17;40
92.71;3.81;94.15;266.88;17;50
134.4;4.23;166.36;278.79;18;0
69.66;3.76;86.97;272.22;18;10
47.7;3.85;101.4;274.78;18;40
31.46;3.63;67.68;261.79;18;50
92.78;4.11;143.45;250.28;19;0
183.62;4.7;266.24;246.15;19;10
372.28;5.72;535.22;244.87;19;20
634.97;6.57;834.0;241.0;19;30
787.17;7.14;1081.78;237.93;19;40
740.64;6.93;986.33;235.43;19;50
714.56;6.79;923.52;245.1;20;0
630.79;6.59;840.47;248.61;20;10
672.65;6.67;875.34;244.21;20;20
783.67;7.04;1033.35;237.5;20;30
684.99;6.59;842.73;234.33;20;40
651.25;6.55;825.52;228.95;20;50
676.38;6.7;887.58;223.07;21;0
732.19;6.64;862.33;222.88;21;10
884.04;7.12;1073.04;220.32;21;20
783.17;6.84;946.85;223.97;21;30
723.15;6.6;846.44;225.23;21;40
795.48;6.91;977.54;230.46;21;50
817.95;6.98;1006.32;228.66;22;0
816.9;6.98;1007.94;227.48;22;10
712.9;6.83;940.5;224.36;22;20
642.54;6.6;846.37;221.22;22;30
561.6;6.44;781.76;216.09;22;40
446.96;5.76;547.13;217.31;22;50
470.78;5.91;594.22;220.49;23;0
446.36;5.84;571.95;226.58;23;10
464.08;5.93;601.14;222.12;23;20
502.86;6.08;652.74;222.44;23;30
449.66;5.9;592.41;221.48;23;40
625.54;6.52;814.35;217.07;23;50
597.93;6.31;734.27;213.53;0;0
460.22;5.91;595.09;216.22;0;10
628.53;6.49;800.42;211.32;0;20
589.73;6.32;736.64;208.9;0;30
512.5;5.88;585.01;211.98;0;40
475.15;5.87;581.56;216.86;0;50
645.52;6.62;854.24;208.83;1;0
579.28;6.26;713.92;210.88;1;10
564.91;6.19;689.04;215.05;1;20
565.03;6.1;658.39;223.15;1;30
757.83;6.91;975.78;216.39;1;40
670.98;6.67;875.83;216.31;1;50
527.96;6.1;658.49;219.31;2;0
525.41;6.24;706.7;217.15;2;10
680.66;6.77;914.7;216.85;2;20
783.53;7.07;1047.76;218.0;2;30
921.23;7.47;1240.44;212.56;2;40
730.54;6.53;818.34;217.39;2;50
748.22;6.61;847.98;216.74;3;0
783.02;6.75;906.56;211.97;3;10
585.04;6.18;686.76;214.55;3;20
604.45;6.14;673.52;214.41;3;30
586.71;6.2;694.47;211.98;3;40
536.87;6.3;730.84;217.4;3;50
446.47;5.86;580.18;221.48;4;0
472.96;6.11;662.59;218.94;4;10
360.44;5.6;498.06;217.69;4;20
265.42;5.03;343.8;221.21;4;30
256.34;4.98;330.89;218.85;4;40
245.31;4.92;317.54;211.98;4;50
158.87;4.5;222.86;218.74;5;0
143.09;4.41;203.67;229.06;5;10
127.42;4.22;165.41;229.97;5;20
111.9;4.06;133.8;211.36;5;30
170.86;4.44;209.03;198.71;5;40
391.61;5.68;523.26;190.4;5;50
322.23;5.26;401.35;188.76;6;0
276.13;5.13;369.19;191.34;6;10
202.44;4.67;259.95;184.37;6;20
254.24;4.9;311.06;189.22;6;30
273.2;5.04;346.65;191.76;6;40
42.09;3.42;43.23;194.88;6;50
83.41;3.66;71.81;192.92;7;0
104.21;4.13;147.12;188.23;7;10
39.33;3.67;72.69;183.59;7;20
37.95;3.66;72.16;182.05;7;30
31.74;3.7;77.92;200.16;7;50
54.36;3.88;106.76;193.55;8;0
115.01;4.08;138.63;201.23;8;10
35.05;3.4;41.67;204.65;8;30
27.76;3.51;52.74;203.5;8;40
9.46;3.32;34.16;208.83;9;0
20.05;3.25;28.78;204.07;9;10
23.89;3.12;21.08;201.37;9;20
437.73;5.7;529.57;117.83;17;50
42.44;3.08;19.29;143.15;18;0
748.3;5.53;478.64;213.9;18;10
3485.68;13.3;3600.0;255.42;18;20
3378.84;12.57;3583.81;237.48;18;30
3515.21;12.68;3590.29;222.51;18;40
3605.05;13.01;3600.0;215.12;18;50
3341.94;12.13;3541.38;234.06;19;0
2986.36;11.28;3361.92;246.16;19;10
1868.37;8.89;2071.69;248.45;19;20
722.62;6.5;804.46;268.68;19;30
680.24;6.41;770.21;275.56;19;40
989.86;7.28;1148.95;292.73;19;50
946.07;7.19;1103.68;299.38;20;0
1687.37;8.74;1976.41;309.43;20;10
963.0;6.88;964.86;326.91;20;20
130.19;4.55;233.02;257.84;20;50
363.3;5.48;464.58;246.1;21;0
772.14;6.78;919.49;248.4;21;10
728.7;6.47;793.92;268.59;21;20
514.94;5.71;530.18;291.26;21;30
322.06;5.3;414.43;290.31;21;40
146.8;4.28;175.86;295.03;21;50
28.82;3.86;102.19;48.03;12;10
102.18;4.17;154.72;44.24;12;20
140.09;4.39;199.66;29.02;12;30
102.44;4.08;138.26;19.04;12;40
130.96;4.26;172.16;9.76;12;50
122.52;4.21;163.37;10.05;13;0
36.4;3.47;48.83;11.9;13;10
141.26;4.28;176.96;15.07;13;20
161.09;4.34;189.7;19.33;13;30
196.82;4.46;213.6;16.87;13;40
279.32;5.04;345.32;15.48;13;50
385.64;5.51;472.43;17.64;14;0
209.19;4.53;228.54;28.57;14;10
449.22;5.61;502.0;41.88;14;20
539.73;6.08;649.83;44.96;14;30
316.84;5.11;363.22;50.31;14;40
287.9;5.08;355.4;51.72;14;50
548.04;6.03;633.99;56.84;15;0
786.15;6.76;912.44;58.71;15;10
1023.73;7.42;1219.4;61.76;15;20
1079.01;7.59;1302.24;63.46;15;30
1237.85;7.87;1455.35;63.53;15;40
1147.52;7.87;1456.45;66.02;15;50
1029.03;7.61;1312.58;66.13;16;0
945.25;7.34;1174.92;62.94;16;10
1104.89;7.89;1469.28;66.57;16;20
1101.69;7.69;1356.06;67.38;16;30
977.13;7.4;1205.22;70.01;16;40
1030.76;7.66;1343.95;74.28;16;50
969.41;7.61;1312.61;76.21;17;0
777.5;7.27;1140.66;76.39;17;10
627.14;5.92;598.2;75.02;17;20
525.49;5.09;357.88;78.89;17;30
824.71;7.01;1021.91;76.43;17;40
801.7;6.99;1011.33;78.29;17;50
735.19;6.24;707.11;81.03;18;0
287.57;4.75;275.82;95.06;18;10
157.37;3.93;114.72;94.44;18;20
108.41;3.75;84.95;88.77;18;30
149.33;4.0;123.2;82.79;18;40
339.25;5.47;459.2;77.27;18;50
312.75;5.53;476.25;76.23;19;0
217.54;5.12;366.45;75.03;19;10
303.14;5.44;452.94;74.33;19;20
181.36;4.68;260.9;74.08;19;30
192.34;4.97;328.9;76.94;19;40
205.42;5.01;337.62;75.27;19;50
168.83;4.85;299.75;74.35;20;0
96.34;4.22;165.43;73.17;20;10
243.57;5.14;370.2;70.1;20;20
256.14;5.12;366.69;73.78;20;30
171.3;4.75;277.0;72.61;20;40
175.3;4.68;261.6;72.27;20;50
104.91;4.24;168.58;71.75;21;0
93.92;4.16;154.11;73.31;21;10
25.67;3.39;40.3;73.43;21;20
12.52;3.46;47.48;61.62;21;30
43.6;3.94;116.69;45.4;23;20
57.61;3.87;104.71;47.0;23;30
51.29;3.95;118.07;58.07;23;40
27.09;3.53;54.97;53.03;23;50
65.11;3.95;118.53;49.42;0;0
172.78;4.55;233.5;46.79;0;10
292.75;5.23;393.28;56.13;0;20
406.58;5.74;541.43;56.87;0;30
357.61;5.43;448.73;53.87;0;40
509.13;6.02;630.46;57.06;0;50
624.43;6.57;833.89;61.22;1;0
643.05;6.5;805.77;59.93;1;10
600.69;6.49;801.69;62.66;1;20
635.89;6.53;817.66;67.53;1;30
549.28;6.19;689.67;72.42;1;40
497.88;6.04;638.86;71.52;1;50
463.62;5.86;579.14;71.73;2;0
580.99;6.24;706.43;66.25;2;10
571.09;6.24;709.03;65.82;2;20
655.79;6.73;897.39;65.36;2;30
750.03;7.0;1018.23;62.67;2;40
860.24;7.17;1093.66;63.43;2;50
740.83;6.82;938.46;71.2;3;0
623.82;6.57;834.23;69.5;3;10
576.73;6.35;749.16;68.13;3;20
510.93;6.08;652.36;69.25;3;30
567.44;6.33;739.81;61.08;3;40
512.89;6.06;645.25;61.85;3;50
578.19;6.23;704.25;62.44;4;0
328.78;5.36;429.55;61.21;4;10
238.34;5.02;341.33;59.47;4;20
360.59;5.71;530.89;61.55;4;30
269.61;5.46;456.57;57.97;4;40
320.97;5.63;506.99;59.32;4;50
422.68;5.95;609.73;59.3;5;0
514.81;6.3;729.04;56.97;5;10
473.78;6.23;704.67;55.22;5;20
477.92;6.27;720.1;57.12;5;30
380.49;5.53;476.63;59.38;5;40
289.25;4.99;333.56;64.36;5;50
251.99;4.79;287.12;65.79;6;0
152.79;4.07;136.38;68.64;6;10
212.93;4.66;255.8;66.12;6;20
307.76;5.1;360.26;69.55;6;30
166.25;4.37;194.01;65.93;6;40
120.02;4.03;128.18;68.61;6;50
70.38;3.56;58.77;73.39;7;0
89.35;3.82;96.66;70.49;7;10
161.9;4.32;185.79;65.97;7;20
301.72;5.16;376.49;70.67;7;30
249.74;4.84;297.0;69.36;7;40
381.65;5.58;491.61;72.54;7;50
454.51;5.87;583.49;74.26;8;0
390.0;5.81;563.4;75.37;8;10
162.45;4.49;219.77;78.54;8;20
176.44;4.56;233.87;79.6;8;30
111.54;4.23;166.24;78.5;8;40
39.59;3.51;53.18;73.22;8;50
16.94;3.12;21.14;79.9;9;0
38.88;3.48;49.64;73.03;9;10
96.06;3.85;100.98;66.37;9;20
18.55;3.13;21.77;67.57;9;50
27.18;3.41;42.96;56.0;10;0
35.51;3.36;37.97;64.03;10;10
212.46;4.54;231.34;65.91;10;20
256.69;4.84;296.68;63.85;10;30
307.12;5.1;360.97;67.36;10;40
268.02;4.8;289.45;62.95;10;50
300.25;5.08;357.1;62.3;11;0
142.53;4.07;135.27;59.33;11;10
72.62;3.64;69.85;52.92;11;20
108.73;4.07;135.28;43.47;11;30
114.68;3.87;103.64;45.91;11;40
166.64;4.25;171.51;33.23;11;50
185.17;4.33;187.64;27.07;12;0
203.67;4.53;228.36;27.84;12;10
238.02;4.69;263.73;24.37;12;20
197.86;4.61;245.38;19.47;12;30
245.24;4.8;287.78;24.41;12;40
240.62;4.82;294.07;23.06;12;50
188.72;4.44;209.25;26.79;13;0
179.3;4.4;200.44;29.07;13;10
202.85;4.6;242.93;24.44;13;20
160.9;4.32;185.16;27.96;13;30
162.53;4.42;204.64;31.67;13;40
235.66;4.83;294.79;38.34;13;50
299.99;5.22;391.16;41.06;14;0
303.42;5.17;379.99;42.84;14;10
382.8;5.51;471.01;44.99;14;20
368.76;5.43;450.22;43.48;14;30
366.96;5.49;466.79;44.17;14;40
399.32;5.62;505.61;44.36;14;50
295.49;5.04;345.47;46.61;15;0
277.89;5.03;344.18;51.48;15;10
428.77;5.8;560.79;59.67;15;20
602.06;6.37;755.64;60.98;15;30
567.26;6.28;723.95;62.78;15;40
479.34;5.98;618.38;62.03;15;50
451.24;5.87;583.1;58.2;16;0
538.41;6.18;685.44;60.21;16;10
744.59;6.84;946.03;66.92;16;20
740.23;6.74;902.05;68.9;16;30
725.35;6.87;958.16;67.5;16;40
932.98;7.45;1231.41;77.74;16;50
792.76;7.16;1090.95;85.26;17;0
537.53;6.19;689.0;72.98;17;10
486.76;6.16;677.94;61.54;17;20
405.59;5.76;546.99;58.27;17;30
347.68;5.57;488.83;51.23;17;40
340.15;5.42;445.76;54.28;17;50
360.9;5.46;457.88;58.52;18;0
311.28;5.41;444.35;60.68;18;10
298.76;5.37;433.48;63.84;18;20
291.83;5.21;390.56;65.41;18;30
220.79;4.93;318.1;61.91;18;40
188.36;4.72;271.17;58.96;18;50
114.12;4.37;194.79;61.44;19;0
167.45;4.51;223.35;59.0;19;10
175.49;4.65;255.3;58.75;19;20
200.41;4.86;301.73;60.07;19;30
218.49;4.9;310.8;58.51;19;40
215.64;4.94;321.79;58.11;19;50
231.66;5.06;350.83;60.29;20;0
252.31;5.17;378.36;70.51;20;10
275.46;5.18;380.32;75.4;20;20
229.06;4.97;327.54;77.82;20;30
220.61;5.06;350.47;73.35;20;40
211.16;5.07;352.62;59.2;20;50
200.53;4.88;307.07;55.0;21;0
251.64;5.08;356.4;52.86;21;10
230.66;4.93;318.94;57.13;21;20
225.1;4.96;325.72;64.58;21;30
266.61;5.19;384.36;70.63;21;40
231.75;5.12;365.09;74.83;21;50
232.99;4.97;329.76;73.27;22;0
185.75;4.94;321.08;70.88;22;10
112.62;4.1;141.83;75.77;22;20
143.17;4.26;171.89;79.88;22;30
94.23;4.05;132.89;81.94;22;40
47.47;3.68;74.91;82.57;22;50
4.67;3.07;18.8;94.63;6;10
3.42;3.36;37.94;164.36;11;40
82.67;4.46;212.73;55.14;14;30
179.04;4.74;275.42;59.19;14;40
151.65;4.52;226.1;62.23;14;50
134.62;4.42;205.27;70.56;15;0
221.7;4.96;327.42;67.07;15;10
289.76;5.27;403.93;60.69;15;20
365.02;5.6;499.68;65.19;15;30
712.76;6.92;982.3;70.32;15;40
709.67;6.75;907.99;71.74;15;50
483.59;6.0;623.34;70.69;16;0
391.24;5.67;517.97;72.67;16;10
551.09;6.43;780.72;77.27;16;20
543.66;6.5;804.17;82.49;16;30
705.76;6.9;969.91;85.4;16;40
695.91;6.75;906.9;87.56;16;50
478.44;5.87;581.48;91.27;17;0
148.16;4.22;164.65;96.7;17;10
43.19;3.82;96.49;72.99;5;30
-0.13;3.11;20.34;78.61;5;40
58.21;4.26;173.02;74.68;6;30
137.03;4.39;198.29;68.67;6;40
216.89;4.83;296.41;71.99;6;50
367.71;5.61;501.25;75.22;7;0
487.97;6.15;676.87;75.25;7;10
422.95;5.84;572.78;76.34;7;20
414.94;5.74;542.11;77.6;7;30
424.7;5.71;530.29;75.28;7;40
371.85;5.56;485.91;75.57;7;50
279.62;5.03;342.76;68.61;8;0
186.75;4.32;185.2;73.08;8;10
120.89;4.01;125.12;66.56;8;20
21.93;3.21;26.57;62.97;8;30
14.57;3.11;20.37;47.53;8;40
53.58;3.39;40.26;49.75;8;50
96.81;3.77;88.84;48.21;9;0
183.39;4.34;189.73;52.11;9;10
184.07;4.32;185.32;52.35;9;20
274.85;4.81;289.75;40.02;9;30
471.64;5.55;482.59;41.11;9;40
360.41;5.14;371.3;39.6;9;50
269.15;4.74;273.59;39.25;10;0
189.79;4.32;184.95;40.06;10;10
397.65;5.37;431.49;35.95;10;20
512.22;5.72;533.79;39.27;10;30
518.11;5.84;572.15;37.64;10;40
624.07;6.09;655.74;35.71;10;50
807.37;6.8;927.61;38.59;11;0
1007.29;7.24;1127.06;39.61;11;10
855.83;6.92;978.95;40.94;11;20
902.89;7.0;1016.33;36.99;11;30
1177.04;7.79;1412.24;39.73;11;40
1214.13;7.82;1426.44;44.13;11;50
1192.44;7.69;1356.1;43.38;12;0
1542.43;8.51;1831.82;41.73;12;10
2324.33;10.09;2847.08;38.87;12;20
2485.28;10.76;3179.21;40.22;12;30
1970.56;9.36;2381.15;43.79;12;40
2074.96;9.39;2400.45;43.91;12;50
2051.25;9.38;2392.52;46.14;13;0
1932.36;9.16;2246.34;41.47;13;10
2320.68;10.11;2860.24;43.76;13;20
2361.86;9.8;2661.14;41.8;13;30
2634.23;10.62;3119.72;42.51;13;40
2576.75;10.34;2983.76;44.38;13;50
2456.8;10.16;2890.29;45.18;14;0
3038.27;11.59;3442.44;45.78;14;10
2898.32;11.03;3283.26;44.41;14;20
2968.97;11.47;3414.0;45.98;14;30
2597.99;10.26;2945.04;47.57;14;40
2617.22;10.74;3172.62;49.3;14;50
2499.75;10.3;2964.79;48.32;15;0
2134.72;9.54;2473.32;50.65;15;10
2030.52;9.28;2327.9;48.21;15;20
2119.54;9.48;2458.49;49.1;15;30
2162.31;9.55;2482.09;50.97;15;40
2438.72;10.08;2840.16;51.39;15;50
1981.7;9.15;2239.34;51.41;16;0
2471.71;10.14;2874.99;48.8;16;10
2003.02;9.14;2236.3;51.68;16;20
2509.35;10.43;3033.27;56.02;16;30
2795.83;11.19;3335.92;60.46;16;40
3426.3;13.04;3600.0;65.72;16;50
3390.05;13.19;3600.0;67.84;17;0
2950.62;11.9;3505.77;69.52;17;10
2980.48;11.6;3446.14;70.64;17;20
2994.05;11.88;3502.09;71.71;17;30
3135.57;11.95;3513.92;70.37;17;40
3438.85;12.65;3588.57;63.79;17;50
3556.99;13.18;3600.0;63.51;18;0
3574.93;13.54;3600.0;65.11;18;10
3586.54;13.65;3600.0;66.44;18;20
3573.97;13.81;3600.0;68.61;18;30
3146.12;11.76;3479.88;61.41;18;40
3143.36;11.94;3512.28;61.64;18;50
2901.36;11.53;3428.1;62.44;19;0
2936.3;11.75;3477.76;64.51;19;10
2855.09;11.54;3432.68;63.09;19;20
3072.61;12.17;3545.72;65.12;19;30
3103.74;12.08;3533.45;67.27;19;40
3333.18;12.39;3569.58;68.27;19;50
3258.26;12.17;3545.4;67.09;20;0
3349.37;12.69;3590.71;73.25;20;10
2975.93;11.65;3457.36;75.69;20;20
2742.68;11.18;3333.11;77.74;20;30
2174.15;9.81;2667.91;75.45;20;40
1790.71;8.76;1987.77;77.84;20;50
3098.0;12.46;3576.17;76.99;21;0
3201.58;12.71;3591.58;77.91;21;10
3048.58;11.83;3492.42;75.3;21;20
2976.65;11.66;3458.92;75.04;21;30
2929.88;11.49;3419.16;73.57;21;40
3128.13;12.04;3528.13;74.87;21;50
2673.7;10.94;3251.36;76.06;22;0
2520.97;10.66;3138.46;76.6;22;10
2725.07;10.92;3241.77;71.04;22;20
2784.04;10.95;3255.85;72.02;22;30
2267.59;9.89;2722.78;71.9;22;40
2318.9;10.04;2817.71;74.05;22;50
2557.84;10.55;3088.92;74.29;23;0
2801.3;11.05;3290.85;72.58;23;10
2859.08;11.3;3368.11;75.03;23;20
3064.5;11.69;3465.14;74.17;23;30
3300.76;12.43;3573.64;72.26;23;40
3561.72;13.7;3600.0;75.39;23;50
3222.45;12.09;3534.99;72.55;0;0
3369.18;12.7;3591.1;74.68;0;10
3424.05;12.76;3593.47;72.48;0;20
3438.86;12.81;3595.13;71.8;0;30
3476.11;13.12;3600.0;73.28;0;40
3228.79;12.26;3556.33;71.77;0;50
3128.17;12.03;3525.89;73.21;1;0
3121.26;11.98;3518.6;71.65;1;10
3352.21;12.68;3590.25;74.24;1;20
3217.27;11.91;3506.42;70.39;1;30
3416.55;12.63;3587.37;71.62;1;40
